ano,sigla_uf,id_municipio,ibc,cobertura_pop_4g5g,fibra,densidade_smp,hhi_smp,densidade_scm,hhi_scm,adensamento_estacoes
2024,RS,4301701,57.61,76.4272,100,43.98,36,47.59,17,27.35
2024,RS,4302303,52.54,74.7037,100,54.51,15,42.78,67,26.24
2024,RS,4302584,69.35,78.062,100,73.99,56,4.1,20,91.12
2024,RS,4306429,47.94,75.1473,50,10.66,30,19.92,75,70.32
2024,RS,4307807,75.66,99.2293,100,54.44,53,80.84,83,21.06
2024,RS,4308300,50.84,59.7615,100,46.96,57,11.62,32,30.86
2024,RS,4316733,42.2,56.9162,50,15.44,21,15.79,25,58.48
2024,RS,4317301,60.31,91.4685,100,60.05,17,42.59,80,34.42
2024,RS,4319307,47.82,69.6653,50,36.46,20,19.21,69,33.62
2024,MS,5000807,56.57,53.1306,100,58,40,42.37,64,77.57
2024,MS,5006002,52.51,76.9487,100,65.05,34,39.57,25,26.03
2024,MT,5100300,50.59,87.4316,100,64.45,28,9.81,59,25.49
2024,MT,5106257,37.91,79.8598,50,57.52,47,3.91,41,11.77
2024,MT,5106653,38.3,80.4242,50,51.98,34,10.93,43,20.55
2024,MT,5107198,61.03,78.0956,100,82.24,10,33.56,25,55.62
2024,GO,5205208,49.69,84.7221,100,55.22,2,15.61,37,18.8
2024,GO,5206404,33.54,78.2034,0,57.67,58,9.76,64,17.2
2024,GO,5208301,45.78,71.4429,100,51.02,2,2.42,73,33.78
2024,GO,5208400,64.86,99.2635,100,62.2,66,2.8,73,20.61
2024,GO,5209705,54.72,77.6496,100,54.29,56,19.84,83,13.41
2024,GO,5210158,53.31,88.1914,100,9,26,8.52,25,67.48
2024,GO,5212303,62.64,89.513,100,48.97,48,16.52,69,33.2
2024,GO,5214507,64.18,98.9929,100,50.42,51,14.57,81,17.8
2024,GO,5218300,50.56,79.6291,100,64.18,26,11.08,75,12.48
2024,GO,5219753,58.99,95.6813,100,50.86,65,19.78,67,19.43
2023,RO,1100122,70.44,92.7558,100,89.75,56,53.65,40,12.56
2023,AC,1200302,48.85,51.9778,100,58.2,72,1.93,62,4.11
2023,AM,1303304,25.26,64.9853,0,39.82,50,1.13,52,2.62
2023,PA,1500347,39.7,29.4229,100,38.54,51,4.24,51,3.46
2023,PA,1501600,49.79,63.7354,100,49.7,68,9.63,49,4.95
2023,PA,1501782,51.24,70.7389,100,59.94,54,1.46,61,5.01
2023,PA,1502954,50.64,55.2842,100,66.59,53,5.67,58,6.65
2023,PA,1504505,14.19,24.4196,0,27.81,9,1.43,61,2.24
2023,PA,1508308,27.38,72.0564,0,32.79,43,1.05,91,4.97
2023,TO,1701051,55.78,76.8211,100,74.92,22,1.05,38,36.2
2023,TO,1703883,39.21,88.1517,0,91.65,3,0.46,69,18.92
2023,TO,1715101,58.87,82.1084,100,87.45,14,2.25,83,15.74
2023,TO,1721307,55.77,53.1975,100,91.42,6,2.84,68,33.34
2023,MA,2103257,40.05,57.5277,100,37.07,7,6.43,16,4.85
2023,MA,2104909,31.95,70.378,0,59.1,49,0.15,79,8.1
2023,PI,2203008,20.33,44.5105,0,36.63,3,2.17,68,8.58
2023,PI,2203701,56.46,68.2213,100,63.84,87,15.14,65,5.59
2023,PI,2205953,57.49,88.3471,100,90.95,8,1.97,56,7.32
2023,PI,2206753,26.64,66.3889,0,44.91,10,0.16,86,7.97
2023,CE,2304269,31.33,86.7638,0,40.69,30,3.12,62,20.98
2023,CE,2309706,59.44,99.9397,100,56.03,83,7.94,80,4.1
2023,CE,2310308,52.28,75.7093,100,47.2,62,3.85,82,7.95
2023,CE,2310605,58.84,89.1595,100,74.39,23,6.92,84,13.93
2023,CE,2312502,36.12,76.7196,0,70.31,38,0.35,77,21.34
2023,RN,2414456,28.62,74.595,0,56.98,6,8.06,26,12.4
2023,PB,2500106,22.9,61.8604,0,45.7,12,7.7,11,6.69
2023,PB,2500775,49.1,81.1134,100,45.41,18,9.83,51,5.23
2023,PB,2500809,51.53,87.881,100,45.28,53,2.13,62,5
2023,PB,2503308,50.91,84.6985,100,45.77,28,4.5,68,9.1
2023,PB,2503506,47.92,85.5918,100,44.12,52,1.82,17,3.89
2023,PB,2504900,58.26,99.3337,100,72.25,75,1.5,29,8.53
2023,PB,2506251,46.51,74.5743,100,33.61,7,7.52,71,10.18
2023,PB,2509404,52.42,92.4677,100,48.33,34,6.64,58,5.99
2023,PE,2606903,31.76,77.2346,0,45.12,64,2.25,68,13.15
2023,PE,2609303,43.57,50.7674,100,43.53,20,6.95,62,2.94
2023,AL,2702009,36.05,95.7157,0,59.82,47,0.49,79,5.78
2023,AL,2702207,37.17,99.9997,0,34.65,64,15.21,82,14.93
2023,SE,2801207,53.35,75.2119,100,63.2,44,6.18,69,4.66
2023,SE,2804904,49.82,73.3348,100,69.52,11,5.07,27,6.66
2023,BA,2907905,58.97,96.3209,100,68.96,82,0.95,62,4.83
2023,BA,2908101,47.14,56.5378,100,41.38,68,0.43,85,3.26
2023,BA,2912301,30.72,69.2878,0,55.33,39,9.56,61,4.48
2023,BA,2913200,54.54,78.8011,100,76.61,46,1.93,44,6.33
2023,BA,2921104,36.17,82.7195,0,72.93,50,0.32,71,7.51
2023,BA,2928802,61.96,91.2168,100,84.01,86,5.71,58,5.58
2023,BA,2931202,44.07,56.8991,100,41.48,32,6.63,46,4.62
2023,MG,3102902,63.84,89.6084,100,75.92,56,23.6,69,16.89
2023,MG,3109303,34.24,71.8432,0,75.87,22,10.14,52,9.53
2023,MG,3114550,65.96,83.4186,100,78.54,75,31.39,25,37.57
2023,MG,3119005,56.9,93.3896,100,61.44,9,22.13,35,19.52
2023,MG,3124807,42.32,91.8408,0,75.26,53,6.42,81,24.36
2023,MG,3127206,61.13,78.9061,100,67.55,67,21.85,74,17.78
2023,MG,3134103,50.75,65.9604,100,60.95,10,3.62,74,17.21
2023,MG,3147709,39.92,90.0522,0,76.99,51,1.54,84,12.29
2023,MG,3149507,70.17,98.9692,100,85.97,66,29.46,56,31.07
2023,MG,3149952,59.88,87.3181,100,74.17,41,8.36,74,19.07
2023,MG,3150109,59.55,88.7712,100,67.52,43,8.51,75,22.34
2023,MG,3151404,66.76,92.706,100,81.76,87,28.15,59,10.15
2023,MG,3154408,66.83,97.3966,100,91.27,38,13.24,76,27.47
2023,MG,3155603,28.86,49.9514,0,54.19,64,5.87,72,5.89
2023,MG,3157609,28,58.2795,0,58.17,4,1.27,83,11.83
2023,MG,3164100,30.73,77.7763,0,46.09,54,2.38,40,20.4
2023,MG,3164308,59.9,71.567,100,91.09,20,11.83,78,17.53
2023,MG,3164472,57.31,94.7528,100,70.72,37,2.45,63,10.09
2023,MG,3166402,50.73,89.7588,100,49.23,1,10.21,19,22.9
2023,ES,3204104,55.17,82.3329,100,72.99,12,4.59,74,9.58
2023,ES,3205101,62.81,98.054,100,77.82,57,7.9,84,10.78
2023,RJ,3301850,67.59,99.1313,100,81.04,86,24.84,60,14.5
2023,SP,3510401,69.24,99.2321,100,86.84,61,32.73,78,9.98
2023,SP,3512803,66.23,100,100,80.9,86,19.25,70,6.27
2023,SP,3520509,71.14,99.9952,100,90.12,83,36.8,68,7.41
2023,SP,3522505,68.35,100,100,89.85,89,14.21,92,5.55
2023,SP,3523800,62.61,99.8544,100,81.15,71,16.93,29,7.76
2023,SP,3529104,61.5,97.2383,100,76.92,17,23.07,10,33.59
2023,SP,3534401,70.22,100,100,90.63,89,29.95,70,6.05
2023,SP,3536570,63.32,91.9769,100,67.84,20,26.61,34,49.82
2023,SP,3538105,63.95,99.9856,100,72.42,74,15.83,71,11.46
2023,PR,4104204,66.22,93.9738,100,80.46,81,18.12,88,10.54
2023,PR,4106100,67.87,96.454,100,86.26,71,18.34,58,30.09
2023,PR,4106902,74.38,100,100,90.81,89,39.48,86,16.21
2023,PR,4124004,35.76,92.9341,0,62.19,61,9.08,22,11.33
2023,SC,4207577,67.32,92.5971,100,91.2,69,19.71,59,21.72
2023,SC,4209177,63.47,90.3063,100,90.35,38,13.47,49,24.54
2023,SC,4212403,66.85,88.6787,100,90.39,64,22.03,67,19.62
2023,SC,4215307,59.86,84.6415,100,73.06,66,7.49,67,16.68
2023,SC,4215653,61.34,90.5777,100,90.2,64,0.93,57,10.63
2023,SC,4218855,59.96,88.7726,100,48.19,67,27.98,41,30.03
2023,SC,4219853,59.02,86.5591,100,47.35,66,29.34,61,15.9
2023,RS,4302584,66.75,79.8366,100,92.28,75,24.09,26,38.73
2023,RS,4308458,62.81,75.7869,100,81.35,67,28.6,54,13.95
2023,RS,4308904,64.5,94.2795,100,70,76,27.35,77,6.27
2023,RS,4309050,68.12,89.4466,100,91.06,66,19.37,51,38.07
2023,RS,4309571,29.44,56.3189,0,28.42,47,18.88,80,24.73
2023,RS,4310306,33.68,92.6227,0,67.74,7,0.33,55,10.02
2023,RS,4310363,59.25,96.2966,100,45.07,38,27.67,69,20.28
2023,RS,4311734,20.94,52.9219,0,4.44,65,0.27,75,19.95
2023,RS,4311809,68.36,94.5435,100,83.47,72,33.49,75,9.69
2023,RS,4313607,50.53,90.6046,100,30.65,14,20.24,65,5.74
2023,RS,4314209,66.38,96.5142,100,92.12,84,7.92,68,13.91
2023,RS,4314787,49.98,90.736,100,32.15,10,3.62,62,26.44
2023,RS,4318606,39.3,87.5711,0,72.66,28,22.68,57,9.14
2023,RS,4322186,51.2,85.0678,100,49.03,4,15.11,39,15.16
2023,MS,5004403,39.45,59.7167,0,90.12,76,4.9,52,27.26
2023,MT,5103106,37.37,67.8291,0,71.82,66,25.24,43,6.7
2023,MT,5103379,17.17,30.3261,0,10.83,59,7.58,70,5.67
2023,MT,5105150,64.19,83.645,100,89.09,83,13.19,84,4.09
2023,MT,5106372,56.43,79.2093,100,85.5,40,7.05,30,9.22
2023,MT,5106422,57.17,63.8914,100,77.08,61,17.54,69,3.82
2023,MT,5106653,54.25,82.8862,100,71.24,43,6.24,34,6.01
2023,GO,5205513,55.21,78.1756,100,62.26,59,10.17,60,7.49
2023,GO,5215504,64.03,94.1763,100,91.08,72,9.21,40,17.35
2023,GO,5220280,27.47,78.9944,0,14.97,72,2.82,63,19.44
2022,RO,1100056,63.23,89.1727,100,91.54,69,8.37,73,4.19
2022,RO,1101708,50.45,56.0486,100,65.41,40,10.83,54,6.21
2022,AM,1301506,31.83,66.9433,0,54.07,73,0.15,88,3.88
2022,AM,1302405,28.12,64.0648,0,44.91,54,0.19,86,1.83
2022,RR,1400027,13.12,11.1698,0,22.97,26,0.37,82,2.39
2022,PA,1501253,23.52,38.9117,0,47.38,19,0.28,84,12.4
2022,PA,1504505,11.94,25.2593,0,26.2,10,0.56,29,1.79
2022,PA,1506005,13.41,26.2299,0,31.13,7,0.08,40,1.4
2022,PA,1508308,26.66,72.9347,0,28.54,44,1.32,91,3.69
2022,AP,1600279,53.53,94.8155,100,54.96,43,20.45,4,2.37
2022,TO,1703883,39.78,87.7979,0,94.56,9,0.68,71,15.14
2022,TO,1704600,35.11,62.6292,0,74.38,63,1.04,34,33.3
2022,TO,1720259,27.24,55.025,0,50.34,50,1.81,38,20.96
2022,MA,2102309,48.47,76.2532,100,45.41,41,3.25,55,3.71
2022,MA,2102804,53.74,69.0983,100,55.49,82,12.73,62,2.77
2022,MA,2103125,29.36,69.4261,0,58.81,57,0.75,37,4.7
2022,MA,2111706,50.36,73.2767,100,53.8,70,3.92,38,3.42
2022,PI,2201945,21.39,62.1948,0,41.48,5,0.83,30,5.09
2022,PI,2202737,49.83,60.1683,100,61.9,30,6.48,54,12.36
2022,CE,2303006,51.23,89.8343,100,42.32,82,2.04,31,6.1
2022,RN,2401453,58.56,74.9138,100,57.19,61,32.14,79,3.72
2022,RN,2404200,64.33,99.9739,100,83.78,60,29.11,26,5.61
2022,RN,2404309,46.16,62.3584,100,48.76,6,11.22,54,4.19
2022,RN,2408102,73.24,100,100,95.26,87,36.06,79,10.44
2022,RN,2413508,31.05,70.9538,0,42.74,54,18.36,52,7.77
2022,PB,2501351,35.2,98.891,0,66.19,9,0.09,70,8.03
2022,PB,2504157,49.31,88.4237,100,47.33,30,6.56,21,7.26
2022,PB,2510105,60.58,99.5502,100,65.5,68,14.16,56,8.57
2022,PB,2512903,57.16,87.9537,100,53.68,71,14.14,74,4.74
2022,PB,2513307,49.87,81.0792,100,41.18,7,9.03,84,8.52
2022,PB,2513802,49.49,78.3084,100,47.34,32,4.26,58,7.57
2022,PB,2514503,48.79,67.846,100,44.6,59,5.07,66,2.62
2022,PB,2515971,63.44,100,100,94.52,38,0.08,81,10.11
2022,PE,2607703,28.43,73.4532,0,47.62,25,2.56,69,6.04
2022,PE,2613909,61.72,81.9909,100,71.57,81,20.75,80,4.34
2022,AL,2703908,32.3,96.6796,0,47.68,13,15.8,24,12.21
2022,AL,2705705,57.84,99.6885,100,73.59,62,3.29,34,4.03
2022,SE,2802809,48.29,66.9386,100,40.86,48,8.41,69,4.03
2022,BA,2901700,45.03,85.5652,100,16.13,39,3.22,64,4.48
2022,BA,2903953,39.18,43.0548,100,29.88,21,2.48,67,3.42
2022,BA,2912707,51.85,92.5848,100,48.79,60,3.4,31,5.26
2022,BA,2917359,44.48,52.854,100,42.16,33,2.27,61,10.78
2022,BA,2931350,65.28,94.0085,100,84.82,53,23.31,82,4.93
2022,BA,2933455,44,52.9309,100,45.16,33,0.09,65,3.85
2022,MG,3104007,70.18,98.9113,100,92.79,89,34.15,45,8.95
2022,MG,3109907,57.15,97.2869,100,70.24,8,10.77,73,2.91
2022,MG,3116407,25.42,68.4046,0,46.76,19,11.94,10,7.15
2022,MG,3117306,64.99,96.0912,100,77.77,89,23.9,49,8.22
2022,MG,3118502,61.05,74.332,100,75.25,6,34.69,51,31.98
2022,MG,3119104,58.59,91.9388,100,76.36,30,12.61,57,6.37
2022,MG,3119609,59.19,94.7542,100,68.43,51,14.33,32,18.1
2022,MG,3131158,40.74,99.7767,0,71.4,68,16.43,44,2.92
2022,MG,3136207,71.47,99.9998,100,92.43,88,34.58,74,4.57
2022,MG,3136579,32.7,69.9901,0,57.54,62,6.43,52,13.77
2022,MG,3140100,36.4,92.304,0,68.93,58,4.88,27,11.83
2022,MG,3143153,27.02,57.361,0,46.92,40,1.9,69,11.41
2022,MG,3145877,37.25,94.8219,0,58.7,67,10.04,54,5.92
2022,MG,3147709,39.17,90.5813,0,73.56,58,1.74,78,9.83
2022,MG,3150539,32.68,99.7317,0,55.68,25,0.12,37,10.62
2022,MG,3154309,60.28,89.1559,100,69.33,27,23.44,81,7.74
2022,MG,3158003,55.77,78.6839,100,62.62,70,8.11,65,6.35
2022,MG,3160702,68.59,98.533,100,77.88,78,35.06,80,7.07
2022,MG,3161106,55.12,83.2832,100,65.84,32,10.63,65,4.74
2022,MG,3162575,43.66,53.5355,100,41.39,57,5.13,18,9.38
2022,MG,3170701,73.23,99.2878,100,93.71,90,36.66,85,8.42
2022,ES,3201209,68.75,98.9913,100,86.79,49,32.63,88,7.98
2022,ES,3202454,58.11,95.1597,100,72.32,12,26.74,20,9.19
2022,ES,3203163,46.68,48.8669,100,54.4,7,14,47,16.52
2022,RJ,3304110,69.16,100,100,85.11,73,32.9,70,9
2022,SP,3500808,63.21,99.8511,100,74.19,63,25.99,33,11.24
2022,SP,3503901,71.91,100,100,91.56,87,36.27,74,7.69
2022,SP,3509502,74.3,99.9862,100,93.57,91,44.65,75,7.99
2022,SP,3513504,71.05,100,100,91.89,83,24.77,92,10.52
2022,SP,3520509,72.98,99.9968,100,92.21,87,44.59,67,5.73
2022,SP,3530300,71.79,100,100,91.68,82,33.74,90,5.26
2022,SP,3539103,64.72,99.4964,100,89.37,60,8.16,75,9.07
2022,SP,3539608,62.96,94.3383,100,85.58,38,19.83,52,11.39
2022,SP,3540853,52.73,99.4135,100,44.26,9,11.09,23,25.85
2022,SP,3542305,60.49,89.7701,100,61.83,45,14.59,77,25.95
2022,SP,3556107,65.44,98.7743,100,92.16,85,1.74,80,7.09
2022,PR,4107256,62.04,85.1717,100,76.36,66,21.02,73,5.46
2022,PR,4108700,54.92,53.3515,100,81.14,50,9.62,67,11.81
2022,PR,4118501,72.12,98.5442,100,89.25,91,44.51,66,3.99
2022,SC,4204301,67.18,91.6314,100,79.59,84,37.11,61,5.51
2022,SC,4207684,55.7,91.5274,100,53.27,24,12.49,79,11.11
2022,SC,4207908,52.25,52.2018,100,55.78,64,17.72,75,8.1
2022,SC,4214003,65.64,95.8166,100,75.41,82,24.58,82,4.16
2022,SC,4215901,49.67,45.8367,100,52.63,56,19.08,45,16.97
2022,SC,4216909,62.97,87.5416,100,71.59,64,28.71,73,6.05
2022,SC,4217758,54.63,83.9883,100,41.91,59,13.95,77,11.77
2022,RS,4300208,30.39,77.5499,0,57.46,31,14.24,13,7.44
2022,RS,4300851,67.32,69.0632,100,94.08,46,48.96,41,24.31
2022,RS,4303202,34.42,78.1031,0,48.24,29,24.71,69,10.86
2022,RS,4303301,64.16,82.719,100,94.03,50,20.83,64,10.63
2022,RS,4309258,45.08,79.5753,100,1.29,30,32.43,5,23.51
2022,RS,4309506,56.6,95.964,100,56.05,30,12.31,62,13.48
2022,RS,4313375,64.8,99.7733,100,77.59,62,23.93,66,6.89
2022,RS,4314050,63.72,100,100,76.07,54,16.94,83,6.4
2022,RS,4314548,50.44,99.5455,100,8.3,30,27.91,54,12.24
2022,RS,4317954,52.33,85.4609,100,35.87,54,20.7,48,7.09
2022,RS,4321204,63.91,94.8145,100,74.81,62,21.84,82,6.26
2022,RS,4322186,51.31,86.5969,100,48.64,7,16.86,36,12.13
2022,RS,4323606,38.92,94.6256,0,70.4,8,31.04,6,20.96
2022,MS,5001243,25.24,54.442,0,44.1,62,3.09,45,4.65
2022,MS,5006002,58.98,76.9225,100,84.46,46,13.96,54,9.16
2022,MT,5100607,54.35,92.5377,100,75.99,16,0.96,27,10.7
2022,MT,5102637,63.95,93.8164,100,88.41,71,7.91,81,4.36
2022,GO,5213053,41.51,52.8424,100,40.1,11,1.99,37,12.75
2022,GO,5213905,32.38,74.1006,0,56.51,62,18.13,16,7.16
2022,GO,5217609,63.11,96.1323,100,74.52,77,15.93,74,3.81
2022,GO,5218607,57.12,97.1651,100,47.11,68,22.18,44,5.48
2021,RO,1100338,44.48,43.1349,100,35.55,68,6.05,81,2.4
2021,AM,1304203,60.82,82.076,100,88.54,72,0.13,88,3.04
2021,PA,1501808,45.93,52.3508,100,43.34,58,2.15,75,3.2
2021,PA,1502772,56.54,69.4789,100,77.92,66,1.59,63,14.47
2021,PA,1506559,42.46,56.4358,100,42.35,24,2.9,36,5.18
2021,TO,1702406,51.24,70.9467,100,55.16,59,2.53,57,9.79
2021,TO,1703867,47.4,67.4184,100,49.87,65,1.72,13,11.42
2021,TO,1720853,47.91,67.5299,100,45.81,58,1.26,11,25.61
2021,MA,2104404,42.19,47.2484,100,30.85,66,0.04,66,2.86
2021,MA,2104800,52.59,69.1782,100,53.79,83,5.51,63,5.82
2021,MA,2109007,56.41,81.235,100,62.41,88,5.22,66,4.23
2021,PI,2202711,48.65,74.7659,100,46.55,33,0.71,60,10.47
2021,PI,2205573,45.21,56.5771,100,29.88,63,0.04,77,11.35
2021,PI,2205706,52.72,64.6275,100,53.97,71,3.78,75,15.14
2021,PI,2205805,47.12,61.8207,100,43.46,82,6.75,23,6.04
2021,PI,2206100,20.59,52.3455,0,31.76,23,1.89,55,4.68
2021,PI,2209559,23.51,63.5185,0,37.89,6,0.04,60,11.54
2021,PI,2209971,24.42,65.6103,0,42.65,1,0.18,71,6.36
2021,CE,2301257,48.12,82.3468,100,31.01,38,9.93,48,9.36
2021,CE,2301505,50.53,62.6106,100,45.7,81,5.39,53,16.37
2021,CE,2302800,55.48,72.0358,100,58.13,87,8.73,79,4.64
2021,CE,2304707,47.88,63.026,100,31.48,89,2.42,78,5.59
2021,CE,2307809,47.24,84.6342,100,40.93,34,9.56,8,5.54
2021,CE,2309201,51.94,88.9232,100,43.71,68,3.48,53,4.88
2021,CE,2312601,47.42,93.9364,100,34.24,10,11.48,28,3.93
2021,CE,2313559,52.57,90.6071,100,43.88,69,5.29,42,9.3
2021,RN,2407807,51.48,96.7608,100,41.4,73,8.15,13,3.4
2021,RN,2407906,42.23,75.9841,0,94.36,14,12.17,56,37.37
2021,RN,2408300,53.05,84.4129,100,52.31,60,4.05,64,4.11
2021,PB,2500775,48.09,79.6102,100,39.59,15,9.61,58,6.06
2021,PB,2512762,31.61,100,0,28.07,73,0.03,45,16.87
2021,PB,2515203,47.77,70.4105,100,42.41,42,7.97,30,14.54
2021,AL,2703007,47.37,71.5674,100,48.45,57,7.32,9,4.93
2021,AL,2704203,39.39,63.4601,100,11.71,61,6.5,21,1.78
2021,BA,2901403,46.84,61.0821,100,40.1,53,2.36,67,9.24
2021,BA,2904605,54.01,74.0885,100,69.03,54,6.94,55,3.43
2021,BA,2911857,51.94,72.779,100,69.94,3,8.66,53,9.93
2021,BA,2914604,59.71,99.6614,100,81.03,42,15.74,20,4.86
2021,BA,2918100,46.13,48.0775,100,43.21,78,4.18,62,4.41
2021,BA,2919009,39.64,34.2775,100,35.14,21,0.38,67,13.76
2021,BA,2921708,45.52,50.1633,100,45.05,73,4.81,41,5.07
2021,BA,2922904,41.98,56.4261,100,38.83,14,0.11,61,3.8
2021,BA,2925402,59.09,88.905,100,73.74,54,9.87,56,11.64
2021,MG,3100807,52.64,66.0825,100,50.47,9,22.75,79,16.92
2021,MG,3107208,26.41,47.842,0,39.73,56,8.14,65,15.15
2021,MG,3118809,48.74,68.741,100,56.52,52,3.18,20,10.62
2021,MG,3120904,59.11,92.8957,100,78.61,35,6.22,64,9.51
2021,MG,3122306,69.46,98.1439,100,84.78,92,24.96,84,10.81
2021,MG,3129905,53.57,94.0463,100,42.77,9,13.68,26,36.75
2021,MG,3137601,69.99,98.9845,100,87.23,85,24.58,89,11.17
2021,MG,3137809,58.9,83.931,100,65.91,73,13.88,72,6.12
2021,MG,3144706,59.52,88.2659,100,70.28,75,19.91,32,7.33
2021,MG,3149309,63.41,98.6783,100,68.3,64,20.93,78,9.07
2021,MG,3154903,57.7,89.0547,100,60.39,75,9.26,43,17.28
2021,MG,3166808,57.91,77.8363,100,78.5,27,13.9,73,8.75
2021,MG,3167004,55.46,81.3407,100,70.33,1,6.22,32,39.56
2021,MG,3167707,36.3,89.6493,0,55.18,81,2,58,14.08
2021,ES,3204005,25.13,58.3764,0,40.7,30,3.07,64,9.87
2021,RJ,3300209,68.94,98.0418,100,87.19,87,30.75,45,15.11
2021,RJ,3300951,66.6,84.3872,100,74.52,91,33.94,57,20.94
2021,RJ,3305901,49.21,55.5279,100,47.07,79,1.78,64,14.47
2021,SP,3505401,51.9,55.143,100,53.7,42,9.46,67,30.41
2021,SP,3507209,70.82,93.0047,100,88.62,9,17.29,40,91.9
2021,SP,3512407,65.9,99.5156,100,86.92,69,16.86,54,14.33
2021,SP,3513702,62.3,95.3826,100,70.1,67,14.95,83,6.78
2021,SP,3522158,30.72,59.1442,0,61.22,11,3.28,79,23.14
2021,SP,3529609,64.47,88.0314,100,87.71,74,0.78,64,33.7
2021,SP,3539103,60.9,97.9486,100,77.05,65,3.16,60,11.89
2021,SP,3539202,58.93,99.5655,100,66.19,51,9.29,66,4.59
2021,SP,3540754,55.44,99.8634,100,44.48,75,5.6,67,3.01
2021,SP,3544509,71.86,97.841,100,87.6,78,28.71,53,40.27
2021,SP,3547502,65.5,97.8215,100,77.27,80,15.77,66,18.6
2021,SP,3555000,63.06,98.8924,100,76.05,34,21.18,81,6.66
2021,PR,4104428,46.79,43.0642,100,42.42,76,6.2,74,9.56
2021,PR,4107553,52.44,70.9642,100,62.2,24,8.43,36,25.74
2021,PR,4114708,56.67,81.9765,100,57.88,61,16.55,52,13.79
2021,PR,4115309,54.88,82.2268,100,53.86,48,13.99,60,11.59
2021,PR,4121109,54.8,83.8695,100,56.21,56,8.58,56,11.57
2021,PR,4123857,45.05,36.1562,100,47.92,49,1.48,79,13.95
2021,PR,4126405,57.86,83.91,100,63.43,56,20.32,29,19.97
2021,SC,4202453,76.01,98.8983,100,85.95,77,53.24,74,28.3
2021,SC,4202503,53.74,61.3297,100,60.02,31,17.28,78,16.06
2021,SC,4207684,50.61,32.1258,100,69.3,67,8.3,77,13.45
2021,SC,4211751,56.95,91.7092,100,64.35,65,12.63,39,4.02
2021,SC,4216206,67.98,97.7227,100,85.93,80,20.61,71,15.96
2021,SC,4217204,68.04,95.0995,100,85.95,88,32.11,53,7.48
2021,RS,4304309,52.6,67.5927,100,63.13,25,13.34,58,12.63
2021,RS,4306551,52.51,90.1982,100,30.37,71,0.1,52,30.6
2021,RS,4315800,61.9,85.1725,100,83.66,69,5.78,71,15.57
2021,RS,4316436,62.6,84.1829,100,89.36,55,5.92,71,19.8
2021,RS,4316972,47.91,43.8755,100,66.38,15,4.09,38,29.73
2021,RS,4322806,60.54,95.2016,100,63.07,51,26.01,48,11.5
2021,MS,5000708,53.5,84.0067,100,55.97,67,1.35,58,6.09
2021,MS,5007901,50.66,66.7103,100,47.02,53,4.91,92,5.92
2021,MT,5102793,50.73,54.6052,100,51.87,71,9.94,69,10.18
2021,MT,5103361,54.78,64.7081,100,68.95,64,4.21,61,18.52
2021,MT,5104526,55.88,70.5204,100,66.94,63,7.68,85,6.28
2021,MT,5107206,57.12,90.1753,100,63.74,45,4.16,71,14.98
2021,MT,5107263,46.31,54.506,100,37.72,70,5.26,43,16.25
2021,GO,5209705,57.53,78.8981,100,68.76,79,3.21,75,9.12
2021,GO,5221858,68.38,99.9975,100,77.76,94,24.6,85,8.92
2024,RO,1101500,48.77,51.4858,100,42.25,28,58.26,51,19.3
2024,AC,1200203,49.81,79.3098,100,59.52,53,32.71,41,12.2
2024,PA,1500305,18.56,29.6911,0,20.75,56,8.79,71,3.73
2024,PA,1500859,39.29,55.1038,100,41.68,30,26.18,17,10.02
2024,PA,1502301,46.8,61.7814,100,38.7,59,16.75,51,16.68
2024,PA,1503705,43.55,64.1451,100,29.96,56,6.09,75,13.41
2024,PA,1504059,56.4,91.5184,100,48.42,66,3.32,41,12.15
2024,PA,1504752,20.36,77.8511,0,2.12,32,2.24,66,3.95
2024,PA,1504976,41.63,59.5755,100,41.58,27,0.85,46,24.28
2024,PA,1506559,41.56,57.6526,100,42.93,29,4.45,51,16.5
2024,PA,1507508,21.59,44.2774,0,19.47,46,0.93,47,14.04
2024,TO,1703826,51.59,84.2126,50,52.4,39,0.38,32,75.34
2024,TO,1717206,32.31,41.5627,0,54.92,1,4.53,49,88.3
2024,MA,2102200,39.5,50.774,100,26.5,48,0.06,61,6.49
2024,MA,2106003,50.98,73.9023,100,44.34,54,17.63,54,12.98
2024,MA,2110302,43.16,46.5436,100,50.85,49,10.89,47,13.68
2024,MA,2111672,36.71,63.7855,50,39.3,1,23.69,7,21.73
2024,PI,2201804,52.27,74.226,100,15.11,66,23.9,59,36.31
2024,PI,2202026,32.26,32.9531,100,23.07,2,0.43,40,26.53
2024,PI,2202307,42.93,68.241,100,45.17,63,24.11,12,7.63
2024,PI,2204303,52.44,72.2213,100,56.69,38,27.21,65,19.26
2024,PI,2205508,43.21,62.8871,100,40.38,46,15.65,53,6.76
2024,PI,2207850,36.21,63.3001,50,41.45,5,0.41,81,40.56
2024,CE,2307304,74.62,99.9124,100,62.71,67,64.15,62,24.92
2024,CE,2311801,61.84,90.3497,100,56.75,67,37.63,64,18.77
2024,CE,2313500,56.23,81.8688,100,39.73,62,11.4,71,26.01
2024,RN,2412906,29.71,68.324,0,40.89,25,3.95,63,24.54
2024,RN,2413508,32.24,69.2859,0,33.94,34,9.38,52,22.7
2024,PB,2509339,39.51,87.9095,0,30.34,15,0.05,72,21.12
